date,actual,model,period,forecast,error,abs_error,pct_error
2025-04-15,52.418490739323445,Ridge regression,Test,45.04954112018487,7.368949619138576,7.368949619138576,14.057920239986071
2025-04-16,50.42439628672368,Ridge regression,Test,50.54296706414105,-0.11857077741737498,0.11857077741737498,0.23514565597009177
2025-04-17,59.54871349203886,Ridge regression,Test,50.10224340468091,9.446470087357945,9.446470087357945,15.863432698039489
2025-04-18,64.71774193548387,Ridge regression,Test,57.094904130192724,7.622837805291148,7.622837805291148,11.77859050287978
2025-04-19,65.46773695585058,Ridge regression,Test,64.40252293653293,1.0652140193176507,1.0652140193176507,1.6270823902711011
2025-04-20,65.65799191901638,Ridge regression,Test,64.23362222567708,1.424369693339301,1.424369693339301,2.1693774843070766
2025-04-21,64.23384324510141,Ridge regression,Test,55.35417937865929,8.879663866442122,8.879663866442122,13.823964779064191
2025-04-22,57.00532221431237,Ridge regression,Test,58.934812722383015,-1.9294905080706428,1.9294905080706428,3.384755024832057
2025-04-23,52.52184577648321,Ridge regression,Test,54.69716507167987,-2.1753192951966582,2.1753192951966582,4.141741903843491
2025-04-24,61.28286973704212,Ridge regression,Test,53.57402432958611,7.70884540745601,7.70884540745601,12.579119484015347
2025-04-25,64.33000150308133,Ridge regression,Test,60.8148391357027,3.515162367378636,3.515162367378636,5.464265949395732
2025-04-26,63.33380483763412,Ridge regression,Test,66.80913853216448,-3.475333694530363,3.475333694530363,5.487328139277139
2025-04-27,63.66512258501865,Ridge regression,Test,65.16071761528178,-1.4955950302631322,1.4955950302631322,2.349159114970538
2025-04-28,57.44899587003919,Ridge regression,Test,56.01398755390543,1.4350083161337608,1.4350083161337608,2.497882329188188
2025-04-29,59.97736639416255,Ridge regression,Test,56.36563603010996,3.6117303640525904,3.6117303640525904,6.02182219925567
2025-04-30,62.101052702046815,Ridge regression,Test,57.82235790119347,4.278694800853344,4.278694800853344,6.889890935314726
2025-05-01,67.44866859159448,Ridge regression,Test,61.500207123468485,5.948461468125998,5.948461468125998,8.819242236113318
2025-05-02,66.12098414769893,Ridge regression,Test,66.27241874546391,-0.15143459776497536,0.15143459776497536,0.22902653328133413
2025-05-03,68.98988217450012,Ridge regression,Test,69.89305342967612,-0.903171255175991,0.903171255175991,1.3091358134103597
2025-05-04,73.22511207220018,Ridge regression,Test,70.65947316973299,2.5656389024671853,2.5656389024671853,3.503769171343101
2025-05-05,62.61121322034452,Ridge regression,Test,63.81465291005254,-1.20343968970802,1.20343968970802,1.9220833263090027
2025-05-06,57.51624594849197,Ridge regression,Test,61.23419691779079,-3.717950969298819,3.717950969298819,6.464175309056833
2025-05-07,58.57731477882298,Ridge regression,Test,58.503163448550886,0.07415133027209464,0.07415133027209464,0.1265871106452664
2025-05-08,57.68793968263983,Ridge regression,Test,60.35874473894876,-2.6708050563089287,2.6708050563089287,4.629745959037362
2025-05-09,53.50070662565467,Ridge regression,Test,61.069580999031174,-7.568874373376502,7.568874373376502,14.147241879132627
2025-05-10,64.13657756537224,Ridge regression,Test,62.89638458118791,1.2401929841843256,1.2401929841843256,1.93367502798265
2025-05-11,64.28179991475369,Ridge regression,Test,68.22979847597898,-3.9479985612252904,3.9479985612252904,6.1417050649808616
2025-05-12,58.13670972709386,Ridge regression,Test,58.37767355464331,-0.24096382754945012,0.24096382754945012,0.41447792398397815
2025-05-13,54.41981455769937,Ridge regression,Test,58.307838871761305,-3.888024314061937,3.888024314061937,7.144501218282552
2025-05-14,55.77774534131272,Ridge regression,Test,56.40060624678283,-0.6228609054701053,0.6228609054701053,1.1166835476384394
2025-05-15,60.26974055741951,Ridge regression,Test,58.2352488352257,2.0344917221938132,2.0344917221938132,3.3756437366036693
2025-05-16,67.72891062351202,Ridge regression,Test,62.02430274797527,5.704607875536752,5.704607875536752,8.422707264918568
2025-05-17,66.48946573028715,Ridge regression,Test,71.2927517524508,-4.803286022163647,4.803286022163647,7.224130874578021
2025-05-18,71.2302287976507,Ridge regression,Test,69.56172521448242,1.668503583168274,1.668503583168274,2.3424094114706877
2025-05-19,62.47632730359824,Ridge regression,Test,62.60353963946451,-0.12721233586626823,0.12721233586626823,0.20361685994775433
2025-05-20,48.688476727568904,Ridge regression,Test,60.76994665287266,-12.081469925303757,12.081469925303757,24.813817842164816
2025-05-21,61.24191299716466,Ridge regression,Test,53.09781659096482,8.144096406199843,8.144096406199843,13.298239730977857
2025-05-22,62.644859962061446,Ridge regression,Test,61.531361726136254,1.1134982359251921,1.1134982359251921,1.7774774125116433
2025-05-23,61.29702396289615,Ridge regression,Test,63.32423079841074,-2.0272068355145905,2.0272068355145905,3.3071863925101552
2025-05-24,72.13755018256464,Ridge regression,Test,67.45354345902145,4.684006723543192,4.684006723543192,6.4931602358119695
2025-05-25,74.41657621336641,Ridge regression,Test,72.81106368821942,1.6055125251469917,1.6055125251469917,2.157466262010877
2025-05-26,64.48308918750736,Ridge regression,Test,64.14259675867292,0.34049242883443753,0.34049242883443753,0.5280336800309543
2025-05-27,58.0579141436352,Ridge regression,Test,61.510621720458104,-3.4527075768229025,3.4527075768229025,5.947005895321882
2025-05-28,61.74098212557269,Ridge regression,Test,59.06401453088703,2.6769675946856637,2.6769675946856637,4.335803387839019
2025-05-29,68.51007065101037,Ridge regression,Test,62.363409922160066,6.1466607288503,6.1466607288503,8.97190832010863
2025-05-30,71.85299367191305,Ridge regression,Test,67.95805885590495,3.894934816008103,3.894934816008103,5.42069942665536
2025-05-31,68.42948717948718,Ridge regression,Test,74.57384415349073,-6.144356974003543,6.144356974003543,8.979107147021569
2025-06-01,65.32214652980159,Ridge regression,Test,69.75064822994013,-4.42850170013854,4.42850170013854,6.779479755947927
2025-06-02,66.4764516248564,Ridge regression,Test,58.3526459695018,8.123805655354595,8.123805655354595,12.220576545209282
2025-06-03,61.614784758765005,Ridge regression,Test,61.904367596334346,-0.2895828375693412,0.2895828375693412,0.46998920584259063
2025-06-04,54.10254518627813,Ridge regression,Test,59.86004735121178,-5.757502164933655,5.757502164933655,10.641832366869709
2025-06-05,54.31043169092139,Ridge regression,Test,56.262746114859794,-1.9523144239384038,1.9523144239384038,3.5947319201013745
2025-06-06,59.48745665000225,Ridge regression,Test,57.70559627363583,1.7818603763664242,1.7818603763664242,2.9953547801683613
2025-06-07,68.59570041608876,Ridge regression,Test,65.31322356691102,3.2824768491777405,3.2824768491777405,4.785251596334532
2025-06-08,74.7433943555939,Ridge regression,Test,69.2106877631735,5.532706592420411,5.532706592420411,7.402268307615782
2025-06-09,62.45035897276166,Ridge regression,Test,62.96628762527606,-0.5159286525143969,0.5159286525143969,0.826142012633465
2025-06-10,54.843055173312855,Ridge regression,Test,58.811167545199176,-3.9681123718863205,3.9681123718863205,7.235396276422692
2025-06-11,50.0989795349356,Ridge regression,Test,54.70932100721842,-4.610341472282819,4.610341472282819,9.20246582880572
2025-06-12,50.04743115608285,Ridge regression,Test,53.07638233280655,-3.0289511767237016,3.0289511767237016,6.052161133460208
2025-06-13,53.14035521150731,Ridge regression,Test,54.74570545644145,-1.6053502449341366,1.6053502449341366,3.020962578335391
2025-06-14,59.29209193860111,Ridge regression,Test,60.83079497851073,-1.5387030399096204,1.5387030399096204,2.5951235478468146
2025-06-15,59.95878328249939,Ridge regression,Test,63.09737181284171,-3.138588530342318,3.138588530342318,5.2345767517574044
2025-06-16,49.616347071103704,Ridge regression,Test,53.934656625917015,-4.318309554813311,4.318309554813311,8.703400813898837
2025-06-17,49.48863879498481,Ridge regression,Test,50.900499439937015,-1.4118606449522062,1.4118606449522062,2.8528985224287164
2025-06-18,53.61127255716371,Ridge regression,Test,50.459022518758424,3.1522500384052847,3.1522500384052847,5.87982692454121
2025-06-19,49.74284436493739,Ridge regression,Test,53.40178621918533,-3.658941854247942,3.658941854247942,7.355714979634433
2025-06-20,50.5484868090001,Ridge regression,Test,52.92028563311125,-2.3717988241111456,2.3717988241111456,4.69212626101569
2025-06-21,61.84573908469228,Ridge regression,Test,58.44025672867544,3.40548235601684,3.40548235601684,5.506413871703162
2025-06-22,61.16382383590194,Ridge regression,Test,63.97397487656954,-2.8101510406676056,2.8101510406676056,4.5944659186237855
2025-06-23,49.12016509105106,Ridge regression,Test,53.31667197715816,-4.196506886107102,4.196506886107102,8.543348497156499
2025-06-24,47.49775012716674,Ridge regression,Test,49.610589427687586,-2.1128393005208466,2.1128393005208466,4.4482934346660565
2025-06-25,43.70421046084956,Ridge regression,Test,48.79687897647616,-5.092668515626599,5.092668515626599,11.652580980014811
2025-06-26,41.63480215497758,Ridge regression,Test,46.846900403715786,-5.212098248738208,5.212098248738208,12.518609381971292
2025-06-27,46.217037398252,Ridge regression,Test,47.11962058348304,-0.9025831852310375,0.9025831852310375,1.9529230691562558
2025-06-28,64.12593694317228,Ridge regression,Test,54.6821496072752,9.443787335897078,9.443787335897078,14.726938561952025
2025-06-29,64.27411910748957,Ridge regression,Test,63.56391325557375,0.7102058519158163,0.7102058519158163,1.1049639602653991
2025-06-30,43.257303397538145,Ridge regression,Test,53.04900080899402,-9.791697411455878,9.791697411455878,22.635940390156502
2025-07-01,38.63633859005299,Ridge regression,Test,44.054169243307534,-5.417830653254541,5.417830653254541,14.022629604580008
2025-07-02,37.43397085610201,Ridge regression,Test,41.98812077007875,-4.554149913976744,4.554149913976744,12.16582107060754
2025-07-03,37.87069637751365,Ridge regression,Test,41.55668835500522,-3.685991977491568,3.685991977491568,9.733097962466267
2025-07-04,37.485377434227125,Ridge regression,Test,43.14900543942357,-5.663628005196443,5.663628005196443,15.108899503903892
2025-07-05,43.010304537158135,Ridge regression,Test,47.999466760230575,-4.989162223072441,4.989162223072441,11.59992303416993
2025-07-06,52.143338317204226,Ridge regression,Test,49.880856071368605,2.2624822458356206,2.2624822458356206,4.338967006815394
2025-07-07,53.095031642702786,Ridge regression,Test,44.880198258172264,8.214833384530522,8.214833384530522,15.471943664731844
2025-07-08,56.24040040252107,Ridge regression,Test,48.392800788271906,7.847599614249162,7.847599614249162,13.953669529524511
2025-07-09,61.10857729255153,Ridge regression,Test,50.01159588256169,11.096981409989837,11.096981409989837,18.159449788634564
2025-07-10,56.373774274178054,Ridge regression,Test,53.58910154064229,2.784672733535764,2.784672733535764,4.939659920572819
2025-07-11,51.96873190503762,Ridge regression,Test,52.898162163702025,-0.9294302586644037,0.9294302586644037,1.7884412888171872
2025-07-12,56.55080669918478,Ridge regression,Test,56.6414299705584,-0.09062327137361592,0.09062327137361592,0.1602510674262801
2025-07-13,57.44508343546714,Ridge regression,Test,59.17309169068838,-1.7280082552212406,1.7280082552212406,3.0081047008356365
2025-07-14,50.01215761996711,Ridge regression,Test,49.687859598157246,0.32429802180986655,0.32429802180986655,0.6484383742732029
2025-07-15,49.47237579791022,Ridge regression,Test,48.67773039680014,0.7946454011100741,0.7946454011100741,1.6062406308444177
2025-07-16,45.70395167186118,Ridge regression,Test,48.41560145471165,-2.711649782850472,2.711649782850472,5.933075114202804
2025-07-17,43.14929469585755,Ridge regression,Test,46.56167427600835,-3.412379580150798,3.412379580150798,7.9083090562738585
2025-07-18,44.9171529804085,Ridge regression,Test,46.257249530316585,-1.3400965499080826,1.3400965499080826,2.9834850630283536
2025-07-19,46.05186614004473,Ridge regression,Test,51.94738742800236,-5.895521287957628,5.895521287957628,12.801916148260352
2025-07-20,54.23846290236787,Ridge regression,Test,51.79315640020976,2.445306502158111,2.445306502158111,4.508436211696842
2025-07-21,46.49279549861231,Ridge regression,Test,47.26999587507823,-0.7772003764659203,0.7772003764659203,1.6716576582045228
2025-07-22,47.36615331585234,Ridge regression,Test,46.060070351587186,1.3060829642651512,1.3060829642651512,2.7574182677571075
2025-07-23,41.810414616831274,Ridge regression,Test,46.76219921408613,-4.951784597254857,4.951784597254857,11.843423803937736
2025-07-24,41.00667786052117,Ridge regression,Test,43.77893402558355,-2.7722561650623803,2.7722561650623803,6.7604992886569475
2025-07-25,41.78698693414282,Ridge regression,Test,44.65708678258399,-2.8700998484411713,2.8700998484411713,6.8684058340088265
2025-07-26,55.41727672035139,Ridge regression,Test,49.673702912224236,5.743573808127152,5.743573808127152,10.364229619420993
2025-07-27,65.72820191136859,Ridge regression,Test,56.648699459671036,9.07950245169755,9.07950245169755,13.813708861138231
2025-07-28,57.553291488523016,Ridge regression,Test,52.443428377973625,5.109863110549391,5.109863110549391,8.878489793356778
2025-07-29,60.90815659160981,Ridge regression,Test,51.09731860179738,9.810837989812427,9.810837989812427,16.107593036502905
2025-07-30,55.14603616133518,Ridge regression,Test,53.03398248928566,2.1120536720495195,2.1120536720495195,3.829928348558902
2025-07-31,56.06888192793845,Ridge regression,Test,50.62362969278129,5.445252235157156,5.445252235157156,9.71171895697077
2025-08-01,53.33577479141457,Ridge regression,Test,54.419295599128965,-1.0835208077143932,1.0835208077143932,2.0315085174103573
2025-08-02,63.896122427139446,Ridge regression,Test,58.363440797337546,5.5326816298019,5.5326816298019,8.6588691451673
2025-08-03,69.33328369876783,Ridge regression,Test,64.25553001047642,5.077753688291409,5.077753688291409,7.323688447171657
2025-08-04,62.83156277143048,Ridge regression,Test,57.411544314308514,5.420018457121962,5.420018457121962,8.626267146718886
2025-08-05,59.85210340066967,Ridge regression,Test,57.43003350438615,2.422069896283517,2.422069896283517,4.046758190049537
2025-08-06,55.110684887716765,Ridge regression,Test,55.661763610965906,-0.551078723249141,0.551078723249141,0.9999489651996087
2025-08-07,53.80915091173512,Ridge regression,Test,53.84935549759906,-0.04020458586394682,0.04020458586394682,0.07471700478956766
2025-08-08,53.38351898815448,Ridge regression,Test,54.710121214163216,-1.3266022260087382,1.3266022260087382,2.485040797522367
2025-08-09,51.41277110515854,Ridge regression,Test,59.829711073019844,-8.416939967861303,8.416939967861303,16.37130189043007
2025-08-10,55.51144724684304,Ridge regression,Test,57.936015510743545,-2.424568263900504,2.424568263900504,4.3676906010379515
2025-08-11,50.93121614602656,Ridge regression,Test,50.68271478900105,0.24850135702551057,0.24850135702551057,0.487915616059558
2025-08-12,48.45288736087641,Ridge regression,Test,51.311161866287584,-2.858274505411174,2.858274505411174,5.89907983010958
2025-08-13,44.87950952286338,Ridge regression,Test,49.3920750351831,-4.512565512319718,4.512565512319718,10.054845875757266
2025-08-14,41.98514497512001,Ridge regression,Test,47.77681005089586,-5.791665075775853,5.791665075775853,13.794557763723189
2025-08-15,46.93155377456052,Ridge regression,Test,47.128444450652076,-0.19689067609155586,0.19689067609155586,0.41952729082300577
2025-08-16,45.51176527549142,Ridge regression,Test,54.75425243547483,-9.242487159983412,9.242487159983412,20.30790742577632
2025-08-17,47.89222373806276,Ridge regression,Test,52.93626521154595,-5.04404147348319,5.04404147348319,10.53206779679014
2025-08-18,46.07106092273139,Ridge regression,Test,44.795170901508385,1.275890021223006,1.275890021223006,2.769395789176376
2025-08-19,43.65903365052874,Ridge regression,Test,46.9444248758165,-3.2853912252877606,3.2853912252877606,7.525112102997662
2025-08-20,45.53776118425364,Ridge regression,Test,45.12222388987879,0.4155372943748503,0.4155372943748503,0.9125114708505645
2025-08-21,55.34535013558782,Ridge regression,Test,46.80368208821433,8.541668047373491,8.541668047373491,15.433397794842175
2025-08-22,56.85610231218767,Ridge regression,Test,53.84912108176676,3.0069812304209123,3.0069812304209123,5.2887572452822456
2025-08-23,51.14345889325854,Ridge regression,Test,58.759104688104,-7.615645794845463,7.615645794845463,14.890752326196925
2025-08-24,53.2376841036059,Ridge regression,Test,54.88927698012791,-1.6515928765220096,1.6515928765220096,3.1023003805121263
2025-08-25,45.42833805794456,Ridge regression,Test,47.204838335472395,-1.7765002775278376,1.7765002775278376,3.9105552909769306
2025-08-26,41.46385057642469,Ridge regression,Test,46.0627078737138,-4.598857297289108,4.598857297289108,11.091245104727207
2025-08-27,37.9278984837935,Ridge regression,Test,43.762386482883784,-5.834487999090285,5.834487999090285,15.383103816266933
2025-08-28,40.29331412338765,Ridge regression,Test,42.35475964322255,-2.0614455198348978,2.0614455198348978,5.1160982030970805
2025-08-29,46.59541726080389,Ridge regression,Test,45.0874651007484,1.5079521600554884,1.5079521600554884,3.236267102438804
2025-08-30,62.14838225279812,Ridge regression,Test,52.722129902025145,9.426252350772977,9.426252350772977,15.167333418962127
2025-08-31,60.08633315347259,Ridge regression,Test,60.31833051045601,-0.2319973569834204,0.2319973569834204,0.38610669815855203
2025-09-01,45.18056756305834,Ridge regression,Test,49.032651642347616,-3.852084079289277,3.852084079289277,8.525975407265388
2025-09-02,47.190222552541414,Ridge regression,Test,43.99804489059493,3.192177661946481,3.192177661946481,6.764489526177425
2025-09-03,50.20297699594046,Ridge regression,Test,45.75129387559509,4.451683120345372,4.451683120345372,8.867368803059918
2025-09-04,47.86279990682507,Ridge regression,Test,48.8804553663917,-1.0176554595666332,1.0176554595666332,2.1261929129672983
2025-09-05,45.65784298014305,Ridge regression,Test,49.3058739539095,-3.6480309737664456,3.6480309737664456,7.989932803774814
2025-09-06,53.112987369577176,Ridge regression,Test,52.65762838200737,0.4553589875698094,0.4553589875698094,0.8573401913947633
2025-09-07,54.272410674773425,Ridge regression,Test,55.943768537602224,-1.671357862828799,1.671357862828799,3.079571815677002
2025-09-08,40.57533423464023,Ridge regression,Test,46.541269394692975,-5.965935160052744,5.965935160052744,14.703354322487547
2025-09-09,36.0087602867003,Ridge regression,Test,41.92599272207871,-5.917232435378409,5.917232435378409,16.432757996292132
2025-09-10,39.448490739384575,Ridge regression,Test,39.24734857797131,0.2011421614132658,0.2011421614132658,0.5098855688601783
2025-09-11,49.72216955678388,Ridge regression,Test,41.75863736160944,7.963532195174444,7.963532195174444,16.01605936780354
2025-09-12,46.264667440118686,Ridge regression,Test,49.08160161559791,-2.8169341754792256,2.8169341754792256,6.088737542802488
2025-09-13,45.508180553354144,Ridge regression,Test,52.07490936817037,-6.566728814816223,6.566728814816223,14.429776657665624
2025-09-14,55.22781915205536,Ridge regression,Test,50.6350997151001,4.592719436955264,4.592719436955264,8.315952915523265
2025-09-15,41.211300191786655,Ridge regression,Test,46.01722200434517,-4.805921812558516,4.805921812558516,11.661660248992408
2025-09-16,40.36953136061164,Ridge regression,Test,41.23299665918566,-0.8634652985740203,0.8634652985740203,2.138903448892893
2025-09-17,44.26576325457068,Ridge regression,Test,41.6537052296546,2.612058024916081,2.612058024916081,5.900853917042472
2025-09-18,48.96201665335918,Ridge regression,Test,44.81842166081831,4.143594992540869,4.143594992540869,8.462876482144626
2025-09-19,43.753398002689806,Ridge regression,Test,48.591141445333896,-4.83774344264409,4.83774344264409,11.05684052778411
2025-09-20,47.13062172752176,Ridge regression,Test,50.28890951941515,-3.158287791893386,3.158287791893386,6.701137553738475
2025-09-21,50.11718365337271,Ridge regression,Test,51.67113257615846,-1.5539489227857501,1.5539489227857501,3.1006309802509717
2025-09-22,39.13447418107711,Ridge regression,Test,43.12504651652235,-3.9905723354452434,3.9905723354452434,10.19707666693226
2025-09-23,35.97126420332581,Ridge regression,Test,39.98055911717583,-4.00929491385002,4.00929491385002,11.145827100175511
2025-09-24,39.40831868775629,Ridge regression,Test,38.562581060358426,0.8457376273978667,0.8457376273978667,2.1460890886995077
2025-09-25,47.12729261955051,Ridge regression,Test,41.672136077252624,5.455156542297885,5.455156542297885,11.575365863548127
2025-09-26,35.147144867719845,Ridge regression,Test,46.99659284301058,-11.849447975290737,11.849447975290737,33.713828021842005
2025-09-27,43.96054273237681,Ridge regression,Test,44.203723027693144,-0.24318029531633556,0.24318029531633556,0.5531785555896561
2025-09-28,56.566128115612585,Ridge regression,Test,49.14362477730145,7.422503338311138,7.422503338311138,13.121816156730167
2025-09-29,47.159108814168206,Ridge regression,Test,46.005258843293085,1.1538499708751218,1.1538499708751218,2.446717081575693
2025-09-30,36.369213689945816,Ridge regression,Test,43.70960236969755,-7.340388679751733,7.340388679751733,20.18297327605124
2025-10-01,36.88880244179784,Ridge regression,Test,38.43631432698123,-1.5475118851833898,1.5475118851833898,4.195072170274468
2025-10-02,57.32308734119449,Ridge regression,Test,40.11699770521472,17.206089635979765,17.206089635979765,30.015985589832027
2025-10-03,62.318650082973235,Ridge regression,Test,52.60776462953117,9.710885453442067,9.710885453442067,15.582631267706624
2025-10-04,57.329868316428445,Ridge regression,Test,60.008226327094555,-2.678358010666109,2.678358010666109,4.671837018503318
2025-10-05,67.3267752051205,Ridge regression,Test,56.75082895447503,10.575946250645465,10.575946250645465,15.708380831287933
2025-10-06,55.80199539524175,Ridge regression,Test,52.98700298925134,2.8149924059904095,2.8149924059904095,5.044608863987765
2025-10-07,50.46957201267076,Ridge regression,Test,49.459930975768785,1.009641036901975,1.009641036901975,2.000494548771876
2025-10-08,48.624783894612,Ridge regression,Test,47.55347290585465,1.0713109887573538,1.0713109887573538,2.2032200514850273
2025-10-09,35.977969633819576,Ridge regression,Test,48.8697552603205,-12.891785626500926,12.891785626500926,35.83244345835054
2025-10-10,36.71024817975417,Ridge regression,Test,42.01801001926187,-5.307761839507705,5.307761839507705,14.458528892307937
2025-10-11,48.57416411662004,Ridge regression,Test,47.09406603989574,1.4800980767242962,1.4800980767242962,3.047089133990612
2025-10-12,43.41548148952339,Ridge regression,Test,53.35350366553378,-9.938022176010392,9.938022176010392,22.890503191605838
2025-10-13,30.719649843358862,Ridge regression,Test,40.01625270723609,-9.29660286387723,9.29660286387723,30.262724058643588
2025-10-14,28.945566586785343,Ridge regression,Test,35.377100529491855,-6.431533942706512,6.431533942706512,22.219409398753076
2025-10-15,29.276067444006365,Ridge regression,Test,34.129104729631166,-4.853037285624801,4.853037285624801,16.57680730141354
2025-10-16,33.73988648713924,Ridge regression,Test,35.23852038136531,-1.4986338942260744,1.4986338942260744,4.441727730166829
2025-10-17,35.10639973537889,Ridge regression,Test,39.31744478642969,-4.211045051050796,4.211045051050796,11.995092298818285
2025-10-18,38.02556475600933,Ridge regression,Test,44.36153535540525,-6.335970599395921,6.335970599395921,16.662397100610118
2025-10-19,44.48661233993017,Ridge regression,Test,45.138152286449824,-0.6515399465196552,0.6515399465196552,1.4645753233380008
2025-10-20,28.88816058992217,Ridge regression,Test,38.69458613189023,-9.806425541968064,9.806425541968064,33.94617497864887
2025-10-21,30.427022243554163,Ridge regression,Test,32.71479912254075,-2.287776878986584,2.287776878986584,7.518898368279334
2025-10-22,30.7014566330672,Ridge regression,Test,33.95820745591606,-3.2567508228488613,3.2567508228488613,10.607805557151178
2025-10-23,42.71100138867459,Ridge regression,Test,34.225985773022586,8.485015615652003,8.485015615652003,19.866112570008536
2025-10-24,55.6764558029416,Ridge regression,Test,42.65094829335978,13.025507509581814,13.025507509581814,23.395001211434202
2025-10-25,55.7886946433572,Ridge regression,Test,54.76996766549192,1.0187269778652848,1.0187269778652848,1.8260455534544136
2025-10-26,64.8842977087078,Ridge regression,Test,53.35821867893937,11.526079029768432,11.526079029768432,17.764049911603763
2025-10-27,52.0047461314085,Ridge regression,Test,48.7636025534112,3.241143577997306,3.241143577997306,6.232399577160521
2025-10-28,39.50481746083765,Ridge regression,Test,45.476745407129,-5.971927946291352,5.971927946291352,15.116961247097292
2025-10-29,36.00796927971208,Ridge regression,Test,39.262997088300295,-3.255027808588217,3.255027808588217,9.039742794998974
2025-10-30,35.549435505950946,Ridge regression,Test,39.11292705411893,-3.563491548167981,3.563491548167981,10.024045382018668
2025-10-31,28.925079302789488,Ridge regression,Test,40.56836046166382,-11.643281158874334,11.643281158874334,40.25323850279461
2025-11-01,38.03727653100039,Ridge regression,Test,40.35062895148751,-2.3133524204871208,2.3133524204871208,6.081803513460639
2025-11-02,41.83707358732266,Ridge regression,Test,44.92573471410722,-3.088661126784565,3.088661126784565,7.382593623184203
2025-11-03,44.151201830724766,Ridge regression,Test,36.55037892275116,7.600822907973608,7.600822907973608,17.215438295689168
2025-11-04,45.13122772368887,Ridge regression,Test,41.091365040257976,4.039862683430897,4.039862683430897,8.951368901738116
2025-11-05,36.65727526057304,Ridge regression,Test,41.39257227183416,-4.735297011261125,4.735297011261125,12.917755009342452
2025-11-06,30.0469118926308,Ridge regression,Test,37.739948216192175,-7.693036323561376,7.693036323561376,25.603417585978757
2025-11-07,27.221757957912327,Ridge regression,Test,35.91742274785692,-8.69566478994459,8.69566478994459,31.94380320106069
2025-11-08,32.75677703780134,Ridge regression,Test,38.96358973059106,-6.206812692789718,6.206812692789718,18.948178832206395
2025-11-09,40.13826064692329,Ridge regression,Test,41.46478758884593,-1.326526941922637,1.326526941922637,3.304893935468325
2025-11-10,37.0149382485299,Ridge regression,Test,35.825288634625394,1.189649613904507,1.189649613904507,3.213971629283362
2025-11-11,28.045296270944316,Ridge regression,Test,36.53486916344211,-8.489572892497794,8.489572892497794,30.2709331735362
2025-11-12,26.141122122047538,Ridge regression,Test,30.82834029628562,-4.687218174238083,4.687218174238083,17.930439834810546
2025-11-13,26.260016639663704,Ridge regression,Test,30.291201252708976,-4.031184613045273,4.031184613045273,15.351036019362164
2025-11-14,27.924823352252975,Ridge regression,Test,31.373574780212326,-3.448751427959351,3.448751427959351,12.35012800065253
2025-11-15,32.55856515373354,Ridge regression,Test,37.38680144563072,-4.828236291897177,4.828236291897177,14.829389038182219
2025-11-16,41.129201460282815,Ridge regression,Test,39.25963593895347,1.869565521329342,1.869565521329342,4.545591586879515
2025-11-17,41.61853320428363,Ridge regression,Test,34.87128518899077,6.747248015292861,6.747248015292861,16.212123532019127
2025-11-18,28.44695631696692,Ridge regression,Test,38.16739180159905,-9.720435484632134,9.720435484632134,34.17038848136618
2025-11-19,26.293769766419427,Ridge regression,Test,30.118619615465462,-3.8248498490460356,3.8248498490460356,14.54660127864536
2025-11-20,30.735292198044625,Ridge regression,Test,29.805880551985446,0.9294116460591795,0.9294116460591795,3.023923247810569
2025-11-21,29.66820146468469,Ridge regression,Test,33.908509371453405,-4.240307906768717,4.240307906768717,14.292433303771832
2025-11-22,36.3861551851108,Ridge regression,Test,38.155275343761204,-1.7691201586504022,1.7691201586504022,4.862069514215466
2025-11-23,41.707729922888845,Ridge regression,Test,41.687502413852876,0.02022750903596915,0.02022750903596915,0.04849822580458513
2025-11-24,35.6144572145289,Ridge regression,Test,35.173955272488946,0.4405019420399512,0.4405019420399512,1.2368627138875745
2025-11-25,40.60862054685929,Ridge regression,Test,34.290823984718564,6.317796562140728,6.317796562140728,15.557771914095103
2025-11-26,28.533376282273657,Ridge regression,Test,37.27030732226303,-8.736931039989372,8.736931039989372,30.620039330631844
2025-11-27,28.994074890163787,Ridge regression,Test,31.028172889138265,-2.0340979989744774,2.0340979989744774,7.015564409901359
2025-11-28,34.30957327792872,Ridge regression,Test,33.152636022736125,1.1569372551925952,1.1569372551925952,3.3720537583510275
2025-11-29,34.56390472995639,Ridge regression,Test,41.129877779905286,-6.565973049948894,6.565973049948894,18.996618296595965
2025-11-30,32.44768217039284,Ridge regression,Test,40.48197988611984,-8.034297715727,8.034297715727,24.760775433932114
2025-12-01,22.34010264334198,Ridge regression,Test,29.800383490775207,-7.4602808474332285,7.4602808474332285,33.39412072780524
2025-12-02,19.728076314902665,Ridge regression,Test,26.703005470494762,-6.974929155592097,6.974929155592097,35.3553435431675
2025-12-03,20.856663976659014,Ridge regression,Test,24.73282431848187,-3.8761603418228567,3.8761603418228567,18.584757112454426
2025-12-04,26.48547998316521,Ridge regression,Test,26.051374004414143,0.4341059787510666,0.4341059787510666,1.6390338367550616
2025-12-05,23.75004798894335,Ridge regression,Test,30.51548562881829,-6.765437639874939,6.765437639874939,28.48599566209102
2025-12-06,41.98111605474986,Ridge regression,Test,33.28805557415063,8.693060480599229,8.693060480599229,20.707073316636304
2025-12-07,41.73354735152487,Ridge regression,Test,42.75764107170878,-1.024093720183913,1.024093720183913,2.4538861064406845
2025-12-08,34.749814289251646,Ridge regression,Test,32.42144213447021,2.3283721547814338,2.3283721547814338,6.700387332721991
