date,actual,model,forecast,lower_80,upper_80,lower_95,upper_95,error,abs_error,pct_error
2025-08-23,51.14345889325854,Calendar ARIMA errors,55.2332749871292,44.29704097046148,66.16950900379692,38.5077483868306,71.9588015874278,-4.08981609387066,4.08981609387066,7.996753020570061
2025-08-24,53.2376841036059,Calendar ARIMA errors,57.7232984838374,46.78700989416468,68.65958707351011,40.997688421330025,74.44890854634477,-4.485614380231496,4.485614380231496,8.425637695851004
2025-08-25,45.42833805794456,Calendar ARIMA errors,48.72890704120564,37.79256543347483,59.66524864893645,32.00321589457555,65.45459818783573,-3.30056898326108,3.30056898326108,7.265440745490519
2025-08-26,41.46385057642469,Calendar ARIMA errors,47.21159702667511,36.27520391152082,58.147990141829396,30.4858271062386,63.93736694711161,-5.747746450250418,5.747746450250418,13.862066282668023
2025-08-27,37.9278984837935,Calendar ARIMA errors,46.54829306688889,35.611849911896684,57.48473622188109,29.82244661712437,63.274139516653406,-8.62039458309539,8.62039458309539,22.72837390866479
2025-08-28,40.29331412338765,Calendar ARIMA errors,46.99913577852808,36.0626440094616,57.93562754759456,30.273214979952883,63.725056577103274,-6.705821655140426,6.705821655140426,16.64251700568887
2025-08-29,46.59541726080389,Calendar ARIMA errors,49.001746541739095,38.06520754373224,59.93828553974595,32.27575351273272,65.72773957074547,-2.4063292809352035,2.4063292809352035,5.164304608469318
2025-08-30,62.14838225279812,Calendar ARIMA errors,55.3006953629574,44.36411048167249,66.2372802442423,38.57463216153276,72.02675856438204,6.847686889840723,6.847686889840723,11.018286625686734
2025-08-31,60.08633315347259,Calendar ARIMA errors,57.79058775125709,46.85395829401,68.72721720850419,41.06445637678128,74.5167191257329,2.295745402215495,2.295745402215495,3.8207447213523564
2025-09-01,45.18056756305834,Calendar ARIMA errors,44.11636872794548,33.17969596479864,55.053041491092316,27.39017112281138,60.842566333079574,1.0641988351128617,1.0641988351128617,2.355434852887945
2025-09-02,47.190222552541414,Calendar ARIMA errors,42.59893134004761,31.662216504871928,53.5356461752233,25.872669391297922,59.32519328879731,4.5912912124938,4.5912912124938,9.729327314322102
2025-09-03,50.20297699594046,Calendar ARIMA errors,41.93550183432141,30.998746125827793,52.87225754281502,25.209177375226268,58.661826293416546,8.267475161619053,8.267475161619053,16.46809742435709
2025-09-04,47.86279990682507,Calendar ARIMA errors,42.386220801229875,31.44942538397144,53.323016218488306,25.659835612819577,59.11260598964017,5.476579105595192,5.476579105595192,11.442245577476656
2025-09-05,45.65784298014305,Calendar ARIMA errors,44.38870959507743,33.45187560042306,55.3255435897318,27.662265407631363,61.11515378252349,1.2691333850656221,1.2691333850656221,2.779661285395322
2025-09-06,53.112987369577176,Calendar ARIMA errors,50.687538196828335,39.7506667239085,61.62440966974817,33.961036691321496,67.41403970233517,2.4254491727488414,2.4254491727488414,4.566583980433617
2025-09-07,54.272410674773425,Calendar ARIMA errors,53.17731209045088,42.24040420707651,64.11421997382526,36.45075489995916,69.90386928094262,1.0950985843225425,1.0950985843225425,2.017781356507091
2025-09-08,40.57533423464023,Calendar ARIMA errors,44.18267462579221,33.2457313693473,55.11961788223712,27.456063336857518,60.9092859147269,-3.607340391151979,3.607340391151979,8.890476096367674
2025-09-09,36.0087602867003,Calendar ARIMA errors,42.66512211891602,31.72814449722486,53.60209974060717,25.938458272872612,59.391785964959425,-6.656361832215715,6.656361832215715,18.485395718203097
