date,actual,model,forecast,error,abs_error,pct_error
2025-09-19,43.753398002689806,Weekly seasonal naive,46.24819238391089,-2.4947943812210838,2.4947943812210838,5.701944294858453
2025-09-20,47.13062172752176,Weekly seasonal naive,43.534432134048465,3.596189593473298,3.596189593473298,7.630261307105387
2025-09-21,50.11718365337271,Weekly seasonal naive,31.76181810487113,18.355365548501585,18.355365548501585,36.62489431859033
2025-09-22,39.13447418107711,Weekly seasonal naive,24.106748195078826,15.027725985998284,15.027725985998284,38.400224611334416
2025-09-23,35.97126420332581,Weekly seasonal naive,25.125987064005393,10.845277139320416,10.845277139320416,30.149835930196996
2025-09-24,39.40831868775629,Weekly seasonal naive,60.12059637384876,-20.71227768609247,20.71227768609247,52.55813588547622
2025-09-25,47.12729261955051,Weekly seasonal naive,54.60630651041131,-7.479013890860799,7.479013890860799,15.869814443272665
2025-09-26,35.147144867719845,Weekly seasonal naive,46.24819238391089,-11.101047516191045,11.101047516191045,31.58449301634901
2025-09-27,43.96054273237681,Weekly seasonal naive,43.534432134048465,0.42611059832834286,0.42611059832834286,0.9693024058470363
2025-09-28,56.566128115612585,Weekly seasonal naive,31.76181810487113,24.804310010741457,24.804310010741457,43.850111077154175
2025-09-29,47.159108814168206,Weekly seasonal naive,24.106748195078826,23.05236061908938,23.05236061908938,48.88209552459495
2025-09-30,36.369213689945816,Weekly seasonal naive,25.125987064005393,11.243226625940423,11.243226625940423,30.914131720831204
2025-10-01,36.88880244179784,Weekly seasonal naive,60.12059637384876,-23.23179393205092,23.23179393205092,62.977902220342926
2025-10-02,57.32308734119449,Weekly seasonal naive,54.60630651041131,2.716780830783179,2.716780830783179,4.739418193951323
2025-10-03,62.318650082973235,Weekly seasonal naive,46.24819238391089,16.070457699062345,16.070457699062345,25.78755746099374
2025-10-04,57.329868316428445,Weekly seasonal naive,43.534432134048465,13.79543618237998,13.79543618237998,24.063261590340616
2025-10-05,67.3267752051205,Weekly seasonal naive,31.76181810487113,35.56495710024937,35.56495710024937,52.824388204983414
2025-10-06,55.80199539524175,Weekly seasonal naive,24.106748195078826,31.69524720016292,31.69524720016292,56.7994871431884
2025-10-07,50.46957201267076,Weekly seasonal naive,25.125987064005393,25.343584948665367,25.343584948665367,50.21557334051232
2025-10-08,48.624783894612,Weekly seasonal naive,60.12059637384876,-11.495812479236761,11.495812479236761,23.64187880845386
2025-10-09,35.977969633819576,Weekly seasonal naive,54.60630651041131,-18.62833687659173,18.62833687659173,51.77706542695213
2025-10-10,36.71024817975417,Weekly seasonal naive,46.24819238391089,-9.537944204156723,9.537944204156723,25.98169360624735
2025-10-11,48.57416411662004,Weekly seasonal naive,43.534432134048465,5.039731982571574,5.039731982571574,10.375334448312595
2025-10-12,43.41548148952339,Weekly seasonal naive,31.76181810487113,11.653663384652258,11.653663384652258,26.842183904984243
2025-10-13,30.719649843358862,Weekly seasonal naive,24.106748195078826,6.612901648280037,6.612901648280037,21.526617920450185
2025-10-14,28.945566586785343,Weekly seasonal naive,25.125987064005393,3.81957952277995,3.81957952277995,13.19573244948579
2025-10-15,29.276067444006365,Weekly seasonal naive,60.12059637384876,-30.844528929842397,30.844528929842397,105.35748692626113
2025-10-16,33.73988648713924,Weekly seasonal naive,54.60630651041131,-20.86642002327207,20.86642002327207,61.844962137693635
2025-10-17,35.10639973537889,Weekly seasonal naive,46.24819238391089,-11.141792648531997,11.141792648531997,31.737212395789253
2025-10-18,38.02556475600933,Weekly seasonal naive,43.534432134048465,-5.508867378039135,5.508867378039135,14.487273005376064
2025-10-19,44.48661233993017,Weekly seasonal naive,31.76181810487113,12.72479423505904,12.72479423505904,28.603648526497384
2025-10-20,28.88816058992217,Weekly seasonal naive,24.106748195078826,4.781412394843343,4.781412394843343,16.55146017331187
2025-10-21,30.427022243554163,Weekly seasonal naive,25.125987064005393,5.301035179548769,5.301035179548769,17.422129372754416
2025-10-22,30.7014566330672,Weekly seasonal naive,60.12059637384876,-29.419139740781564,29.419139740781564,95.82327018678161
2025-10-23,42.71100138867459,Weekly seasonal naive,54.60630651041131,-11.895305121736719,11.895305121736719,27.850681873478443
2025-10-24,55.6764558029416,Weekly seasonal naive,46.24819238391089,9.428263419030706,9.428263419030706,16.93402225960758
2025-10-25,55.7886946433572,Weekly seasonal naive,43.534432134048465,12.254262509308738,12.254262509308738,21.96549424152526
2025-10-26,64.8842977087078,Weekly seasonal naive,31.76181810487113,33.12247960383668,33.12247960383668,51.048529110289614
2025-10-27,52.0047461314085,Weekly seasonal naive,24.106748195078826,27.897997936329677,27.897997936329677,53.64509974884879
2025-10-28,39.50481746083765,Weekly seasonal naive,25.125987064005393,14.378830396832257,14.378830396832257,36.39766317383047
2025-10-29,36.00796927971208,Weekly seasonal naive,60.12059637384876,-24.112627094136684,24.112627094136684,66.96469580616541
2025-10-30,35.549435505950946,Weekly seasonal naive,54.60630651041131,-19.056871004460362,19.056871004460362,53.60667682408138
2025-10-31,28.925079302789488,Weekly seasonal naive,46.24819238391089,-17.323113081121402,17.323113081121402,59.8895958064004
2025-11-01,38.03727653100039,Weekly seasonal naive,43.534432134048465,-5.497155603048078,5.497155603048078,14.452022080413395
2025-11-02,41.83707358732266,Weekly seasonal naive,31.76181810487113,10.075255482451528,10.075255482451528,24.082122908100583
2025-11-03,44.151201830724766,Weekly seasonal naive,24.106748195078826,20.04445363564594,20.04445363564594,45.39956514093583
2025-11-04,45.13122772368887,Weekly seasonal naive,25.125987064005393,20.00524065968348,20.00524065968348,44.326825722897304
2025-11-05,36.65727526057304,Weekly seasonal naive,60.12059637384876,-23.463321113275725,23.463321113275725,64.00726989796715
