date,model_family,forecasting_setup,model,actual,forecast,error,abs_error,pct_error,model_label
2025-02-10,Baseline,Full test-year benchmark,TSLM,27.01002378013907,41.91208780997476,-14.902064029835689,14.902064029835689,55.172346944742166,Baseline: TSLM
2025-02-11,Baseline,Full test-year benchmark,TSLM,22.984204964154124,40.38792497702521,-17.403720012871084,17.403720012871084,75.72034812608791,Baseline: TSLM
2025-02-12,Baseline,Full test-year benchmark,TSLM,23.460060389788648,39.74591540082829,-16.28585501103964,16.28585501103964,69.41949313194569,Baseline: TSLM
2025-02-13,Baseline,Full test-year benchmark,TSLM,23.699950929032788,40.19219741840362,-16.492246489370835,16.492246489370835,69.5876820114745,Baseline: TSLM
2025-02-14,Baseline,Full test-year benchmark,TSLM,29.992376619968255,42.236321492228406,-12.243944872260151,12.243944872260151,40.823523348624555,Baseline: TSLM
2025-02-15,Baseline,Full test-year benchmark,TSLM,42.355131884652174,48.52183622951681,-6.166704344864634,6.166704344864634,14.559521055580053,Baseline: TSLM
2025-02-16,Baseline,Full test-year benchmark,TSLM,45.32495401594115,50.98725426620211,-5.662300250260955,5.662300250260955,12.492677319141851,Baseline: TSLM
2025-02-17,Baseline,Full test-year benchmark,TSLM,26.715772079931668,41.98440400722935,-15.268631927297683,15.268631927297683,57.152126772211695,Baseline: TSLM
2025-02-18,Baseline,Full test-year benchmark,TSLM,24.65532112980736,40.4602411742798,-15.804920044472444,15.804920044472444,64.10348484719141,Baseline: TSLM
2025-02-19,Baseline,Full test-year benchmark,TSLM,23.702252693437824,39.81823159808288,-16.115978904645058,16.115978904645058,67.99344818860575,Baseline: TSLM
2025-02-20,Baseline,Full test-year benchmark,TSLM,25.606667779818572,40.26451361565822,-14.657845835839645,14.657845835839645,57.24230095800265,Baseline: TSLM
2025-02-21,Baseline,Full test-year benchmark,TSLM,29.164125373756026,42.308637689483,-13.144512315726974,13.144512315726974,45.070826391232536,Baseline: TSLM
2025-02-22,Baseline,Full test-year benchmark,TSLM,32.6406264922166,48.5941524267714,-15.953525934554804,15.953525934554804,48.876285932682826,Baseline: TSLM
2025-02-23,Baseline,Full test-year benchmark,TSLM,35.25046772193144,51.05957046345671,-15.809102741525264,15.809102741525264,44.847923341707805,Baseline: TSLM
2025-02-24,Baseline,Full test-year benchmark,TSLM,25.39481624302725,42.056720204483945,-16.661903961456694,16.661903961456694,65.61143739731378,Baseline: TSLM
2025-02-25,Baseline,Full test-year benchmark,TSLM,27.896404647618027,40.532557371534395,-12.636152723916368,12.636152723916368,45.29670716901981,Baseline: TSLM
2025-02-26,Baseline,Full test-year benchmark,TSLM,33.25498156952829,39.89054779533748,-6.6355662258091925,6.6355662258091925,19.9536006716341,Baseline: TSLM
2025-02-27,Baseline,Full test-year benchmark,TSLM,34.70721767907448,40.33682981291281,-5.629612133838329,5.629612133838329,16.220292234005576,Baseline: TSLM
2025-02-28,Baseline,Full test-year benchmark,TSLM,31.68834118916464,42.38095388673759,-10.692612697572956,10.692612697572956,33.743049640064896,Baseline: TSLM
2025-03-01,Baseline,Full test-year benchmark,TSLM,37.46844504728533,52.34773688934999,-14.87929184206466,14.87929184206466,39.711527455401296,Baseline: TSLM
2025-03-02,Baseline,Full test-year benchmark,TSLM,54.61829559628759,54.813154926035295,-0.19485932974770748,0.19485932974770748,0.35676567278483895,Baseline: TSLM
2025-03-03,Baseline,Full test-year benchmark,TSLM,46.4483129670848,45.81030466706253,0.6380083000222712,0.6380083000222712,1.3735876703948111,Baseline: TSLM
2025-03-04,Baseline,Full test-year benchmark,TSLM,36.47234023914853,44.28614183411298,-7.813801594964453,7.813801594964453,21.423910677871188,Baseline: TSLM
2025-03-05,Baseline,Full test-year benchmark,TSLM,35.73036664522544,43.64413225791607,-7.913765612690632,7.913765612690632,22.14857096561065,Baseline: TSLM
2025-03-06,Baseline,Full test-year benchmark,TSLM,38.3442657321712,44.0904142754914,-5.746148543320196,5.746148543320196,14.98567891078202,Baseline: TSLM
2025-03-07,Baseline,Full test-year benchmark,TSLM,35.974397942483044,46.13453834931619,-10.160140406833143,10.160140406833143,28.242697551401648,Baseline: TSLM
2025-03-08,Baseline,Full test-year benchmark,TSLM,38.77252615787773,52.42005308660458,-13.647526928726856,13.647526928726856,35.19896246418284,Baseline: TSLM
2025-03-09,Baseline,Full test-year benchmark,TSLM,44.06351497654278,54.88547112328989,-10.821956146747112,10.821956146747112,24.559902115181192,Baseline: TSLM
2025-03-10,Baseline,Full test-year benchmark,TSLM,40.51354997653684,45.88262086431713,-5.369070887780296,5.369070887780296,13.252531291110651,Baseline: TSLM
2025-03-11,Baseline,Full test-year benchmark,TSLM,34.19838358362949,44.358458031367576,-10.160074447738085,10.160074447738085,29.709224188600636,Baseline: TSLM
2025-03-12,Baseline,Full test-year benchmark,TSLM,31.373993650453443,43.716448455170664,-12.34245480471722,12.34245480471722,39.33976318803404,Baseline: TSLM
2025-03-13,Baseline,Full test-year benchmark,TSLM,44.63160874796517,44.16273047274599,0.4688782752191756,0.4688782752191756,1.0505520378324982,Baseline: TSLM
2025-03-14,Baseline,Full test-year benchmark,TSLM,45.56405243790249,46.20685454657078,-0.6428021086682918,0.6428021086682918,1.4107658873063196,Baseline: TSLM
2025-03-15,Baseline,Full test-year benchmark,TSLM,51.12766589878874,52.49236928385918,-1.3647033850704418,1.3647033850704418,2.669207289399794,Baseline: TSLM
2025-03-16,Baseline,Full test-year benchmark,TSLM,61.9719398600858,54.95778732054448,7.014152539541314,7.014152539541314,11.31827171358067,Baseline: TSLM
2025-03-17,Baseline,Full test-year benchmark,TSLM,44.42021649404252,45.95493706157173,-1.534720567529206,1.534720567529206,3.4550046997970782,Baseline: TSLM
2025-03-18,Baseline,Full test-year benchmark,TSLM,48.10259811413248,44.43077422862217,3.671823885510314,3.671823885510314,7.633317179247199,Baseline: TSLM
2025-03-19,Baseline,Full test-year benchmark,TSLM,40.029247731150264,43.78876465242526,-3.7595169212749937,3.7595169212749937,9.391924990759655,Baseline: TSLM
2025-03-20,Baseline,Full test-year benchmark,TSLM,37.91148096325208,44.235046670000585,-6.323565706748504,6.323565706748504,16.6798171584961,Baseline: TSLM
2025-03-21,Baseline,Full test-year benchmark,TSLM,37.15336942262166,46.279170743825375,-9.125801321203715,9.125801321203715,24.5625133413802,Baseline: TSLM
2025-03-22,Baseline,Full test-year benchmark,TSLM,48.16335508468364,52.56468548111378,-4.40133039643014,4.40133039643014,9.13833844982656,Baseline: TSLM
2025-03-23,Baseline,Full test-year benchmark,TSLM,52.32392067248836,55.03010351779908,-2.706182845310714,2.706182845310714,5.1719802540210065,Baseline: TSLM
2025-03-24,Baseline,Full test-year benchmark,TSLM,37.92257022122795,46.02725325882632,-8.10468303759837,8.10468303759837,21.37166070315984,Baseline: TSLM
2025-03-25,Baseline,Full test-year benchmark,TSLM,33.90340970205443,44.50309042587676,-10.599680723822331,10.599680723822331,31.264350155258946,Baseline: TSLM
2025-03-26,Baseline,Full test-year benchmark,TSLM,38.63975738542772,43.86108084967985,-5.22132346425213,5.22132346425213,13.512826729655544,Baseline: TSLM
2025-03-27,Baseline,Full test-year benchmark,TSLM,40.218736464327705,44.30736286725518,-4.088626402927474,4.088626402927474,10.165974275581508,Baseline: TSLM
2025-03-28,Baseline,Full test-year benchmark,TSLM,43.2467686469821,46.35148694107997,-3.1047182940978715,3.1047182940978715,7.179075781224937,Baseline: TSLM
2025-03-29,Baseline,Full test-year benchmark,TSLM,44.67009087317266,52.63700167836837,-7.96691080519571,7.96691080519571,17.835000219308633,Baseline: TSLM
2025-03-30,Baseline,Full test-year benchmark,TSLM,62.67691152767657,55.10241971505367,7.574491812622902,7.574491812622902,12.08497934566893,Baseline: TSLM
2025-03-31,Baseline,Full test-year benchmark,TSLM,50.663778532631014,46.099569456080914,4.5642090765500996,4.5642090765500996,9.008820914552258,Baseline: TSLM
2025-04-01,Baseline,Full test-year benchmark,TSLM,49.616950897942,50.81272996777254,-1.195779069830543,1.195779069830543,2.4100212693241927,Baseline: TSLM
2025-04-02,Baseline,Full test-year benchmark,TSLM,46.57247514390372,50.17072039157563,-3.5982452476719047,3.5982452476719047,7.726119852023606,Baseline: TSLM
2025-04-03,Baseline,Full test-year benchmark,TSLM,48.03391457366821,50.61700240915096,-2.5830878354827433,2.5830878354827433,5.377633404250526,Baseline: TSLM
2025-04-04,Baseline,Full test-year benchmark,TSLM,45.887065259867136,52.66112648297574,-6.774061223108603,6.774061223108603,14.762463419148322,Baseline: TSLM
2025-04-05,Baseline,Full test-year benchmark,TSLM,48.60874394377525,58.94664122026414,-10.337897276488889,10.337897276488889,21.267567185950178,Baseline: TSLM
2025-04-06,Baseline,Full test-year benchmark,TSLM,57.335061408381165,61.41205925694945,-4.076997848568283,4.076997848568283,7.110828432761236,Baseline: TSLM
2025-04-07,Baseline,Full test-year benchmark,TSLM,53.6369784376327,52.40920899797669,1.227769439656008,1.227769439656008,2.2890354293234796,Baseline: TSLM
2025-04-08,Baseline,Full test-year benchmark,TSLM,49.02649414664202,50.885046165027134,-1.8585520183851116,1.8585520183851116,3.7909135677253185,Baseline: TSLM
2025-04-09,Baseline,Full test-year benchmark,TSLM,42.71692745376957,50.24303658883022,-7.526109135060651,7.526109135060651,17.618563842649472,Baseline: TSLM
2025-04-10,Baseline,Full test-year benchmark,TSLM,43.89873989577115,50.68931860640555,-6.790578710634399,6.790578710634399,15.46873264872131,Baseline: TSLM
2025-04-11,Baseline,Full test-year benchmark,TSLM,51.77006543526879,52.73344268023033,-0.963377244961542,0.963377244961542,1.86087700848304,Baseline: TSLM
2025-04-12,Baseline,Full test-year benchmark,TSLM,52.02369392114974,59.01895741751874,-6.995263496368999,6.995263496368999,13.446302961438,Baseline: TSLM
2025-04-13,Baseline,Full test-year benchmark,TSLM,50.39315706234826,61.48437545420404,-11.091218391855785,11.091218391855785,22.00937396744824,Baseline: TSLM
2025-04-14,Baseline,Full test-year benchmark,TSLM,42.40993036633363,52.481525195231285,-10.071594828897652,10.071594828897652,23.748199400234828,Baseline: TSLM
2025-04-15,Baseline,Full test-year benchmark,TSLM,52.418490739323445,50.957362362281735,1.4611283770417105,1.4611283770417105,2.7874293144148026,Baseline: TSLM
2025-04-16,Baseline,Full test-year benchmark,TSLM,50.42439628672368,50.315352786084816,0.1090435006388617,0.1090435006388617,0.21625147481948523,Baseline: TSLM
2025-04-17,Baseline,Full test-year benchmark,TSLM,59.54871349203886,50.761634803660144,8.787078688378713,8.787078688378713,14.756118433278107,Baseline: TSLM
2025-04-18,Baseline,Full test-year benchmark,TSLM,64.71774193548387,52.805758877484934,11.911983057998938,11.911983057998938,18.40605481859026,Baseline: TSLM
2025-04-19,Baseline,Full test-year benchmark,TSLM,65.46773695585058,59.091273614773336,6.3764633410772475,6.3764633410772475,9.739856053642631,Baseline: TSLM
2025-04-20,Baseline,Full test-year benchmark,TSLM,65.65799191901638,61.556691651458635,4.101300267557747,4.101300267557747,6.24646009980987,Baseline: TSLM
2025-04-21,Baseline,Full test-year benchmark,TSLM,64.23384324510141,52.55384139248588,11.680001852615533,11.680001852615533,18.183563776570804,Baseline: TSLM
2025-04-22,Baseline,Full test-year benchmark,TSLM,57.00532221431237,51.02967855953633,5.975643654776043,5.975643654776043,10.482606575418554,Baseline: TSLM
2025-04-23,Baseline,Full test-year benchmark,TSLM,52.52184577648321,50.38766898333941,2.134176793143802,2.134176793143802,4.063407828860775,Baseline: TSLM
2025-04-24,Baseline,Full test-year benchmark,TSLM,61.28286973704212,50.833951000914745,10.448918736127377,10.448918736127377,17.050309133633114,Baseline: TSLM
2025-04-25,Baseline,Full test-year benchmark,TSLM,64.33000150308133,52.87807507473953,11.451926428341809,11.451926428341809,17.80184386874804,Baseline: TSLM
2025-04-26,Baseline,Full test-year benchmark,TSLM,63.33380483763412,59.16358981202793,4.17021502560619,4.17021502560619,6.58450102010636,Baseline: TSLM
2025-04-27,Baseline,Full test-year benchmark,TSLM,63.66512258501865,61.62900784871323,2.0361147363054144,2.0361147363054144,3.1981635370078476,Baseline: TSLM
2025-04-28,Baseline,Full test-year benchmark,TSLM,57.44899587003919,52.62615758974047,4.822838280298718,4.822838280298718,8.394991430675164,Baseline: TSLM
2025-04-29,Baseline,Full test-year benchmark,TSLM,59.97736639416255,51.10199475679092,8.875371637371629,8.875371637371629,14.79786821422597,Baseline: TSLM
2025-04-30,Baseline,Full test-year benchmark,TSLM,62.101052702046815,50.459985180594,11.641067521452811,11.641067521452811,18.74536262260354,Baseline: TSLM
2025-05-01,Baseline,Full test-year benchmark,TSLM,67.44866859159448,56.816513118389864,10.63215547320462,10.63215547320462,15.76332890658365,Baseline: TSLM
2025-05-02,Baseline,Full test-year benchmark,TSLM,66.12098414769893,58.86063719221465,7.260346955484287,7.260346955484287,10.980397598539,Baseline: TSLM
2025-05-03,Baseline,Full test-year benchmark,TSLM,68.98988217450012,65.14615192950305,3.843730244997076,3.843730244997076,5.5714405125013915,Baseline: TSLM
2025-05-04,Baseline,Full test-year benchmark,TSLM,73.22511207220018,67.61156996618836,5.6135421060118205,5.6135421060118205,7.666143413309975,Baseline: TSLM
2025-05-05,Baseline,Full test-year benchmark,TSLM,62.61121322034452,58.608719707215585,4.0024935131289325,4.0024935131289325,6.39261452903517,Baseline: TSLM
2025-05-06,Baseline,Full test-year benchmark,TSLM,57.51624594849197,57.08455687426604,0.43168907422592895,0.43168907422592895,0.7505515478401064,Baseline: TSLM
2025-05-07,Baseline,Full test-year benchmark,TSLM,58.57731477882298,56.44254729806913,2.134767480753851,2.134767480753851,3.644358722850877,Baseline: TSLM
2025-05-08,Baseline,Full test-year benchmark,TSLM,57.68793968263983,56.88882931564446,0.7991103669953716,0.7991103669953716,1.385229514854471,Baseline: TSLM
2025-05-09,Baseline,Full test-year benchmark,TSLM,53.50070662565467,58.93295338946925,-5.432246763814575,5.432246763814575,10.1535981605329,Baseline: TSLM
2025-05-10,Baseline,Full test-year benchmark,TSLM,64.13657756537224,65.21846812675764,-1.081890561385407,1.081890561385407,1.686854214013326,Baseline: TSLM
2025-05-11,Baseline,Full test-year benchmark,TSLM,64.28179991475369,67.68388616344295,-3.4020862486892582,3.4020862486892582,5.292456423436932,Baseline: TSLM
2025-05-12,Baseline,Full test-year benchmark,TSLM,58.13670972709386,58.68103590447019,-0.5443261773763339,0.5443261773763339,0.9362865217717296,Baseline: TSLM
2025-05-13,Baseline,Full test-year benchmark,TSLM,54.41981455769937,57.15687307152064,-2.7370585138212675,2.7370585138212675,5.029525616849104,Baseline: TSLM
2025-05-14,Baseline,Full test-year benchmark,TSLM,55.77774534131272,56.51486349532372,-0.7371181540110001,0.7371181540110001,1.32152733944418,Baseline: TSLM
2025-05-15,Baseline,Full test-year benchmark,TSLM,60.26974055741951,56.96114551289905,3.308595044520459,3.308595044520459,5.489645407330618,Baseline: TSLM
2025-05-16,Baseline,Full test-year benchmark,TSLM,67.72891062351202,59.00526958672384,8.72364103678818,8.72364103678818,12.880232320996136,Baseline: TSLM
2025-05-17,Baseline,Full test-year benchmark,TSLM,66.48946573028715,65.29078432401224,1.1986814062749147,1.1986814062749147,1.8028140143843776,Baseline: TSLM
2025-05-18,Baseline,Full test-year benchmark,TSLM,71.2302287976507,67.75620236069754,3.474026436953153,3.474026436953153,4.877179949571821,Baseline: TSLM
2025-05-19,Baseline,Full test-year benchmark,TSLM,62.47632730359824,58.753352101724786,3.722975201873453,3.722975201873453,5.959017379145834,Baseline: TSLM
2025-05-20,Baseline,Full test-year benchmark,TSLM,48.688476727568904,57.22918926877523,-8.540712541206325,8.540712541206325,17.541548052519605,Baseline: TSLM
2025-05-21,Baseline,Full test-year benchmark,TSLM,61.24191299716466,56.58717969257832,4.654733304586337,4.654733304586337,7.600568102439645,Baseline: TSLM
2025-05-22,Baseline,Full test-year benchmark,TSLM,62.644859962061446,57.033461710153645,5.611398251907801,5.611398251907801,8.957475929080436,Baseline: TSLM
2025-05-23,Baseline,Full test-year benchmark,TSLM,61.29702396289615,59.077585783978435,2.219438178917713,2.219438178917713,3.6207927162355658,Baseline: TSLM
2025-05-24,Baseline,Full test-year benchmark,TSLM,72.13755018256464,65.36310052126684,6.774449661297794,6.774449661297794,9.391017083548192,Baseline: TSLM
2025-05-25,Baseline,Full test-year benchmark,TSLM,74.41657621336641,67.82851855795214,6.588057655414275,6.588057655414275,8.85294378032801,Baseline: TSLM
2025-05-26,Baseline,Full test-year benchmark,TSLM,64.48308918750736,58.82566829897938,5.65742088852798,5.65742088852798,8.773495438590155,Baseline: TSLM
2025-05-27,Baseline,Full test-year benchmark,TSLM,58.0579141436352,57.30150546602982,0.7564086776053784,0.7564086776053784,1.3028519690425395,Baseline: TSLM
2025-05-28,Baseline,Full test-year benchmark,TSLM,61.74098212557269,56.65949588983292,5.081486235739774,5.081486235739774,8.23032945184566,Baseline: TSLM
2025-05-29,Baseline,Full test-year benchmark,TSLM,68.51007065101037,57.10577790740824,11.404292743602127,11.404292743602127,16.64615528087175,Baseline: TSLM
2025-05-30,Baseline,Full test-year benchmark,TSLM,71.85299367191305,59.14990198123303,12.703091690680026,12.703091690680026,17.679279653515113,Baseline: TSLM
2025-05-31,Baseline,Full test-year benchmark,TSLM,68.42948717948718,65.43541671852144,2.9940704609657445,2.9940704609657445,4.375409760287177,Baseline: TSLM
2025-06-01,Baseline,Full test-year benchmark,TSLM,65.32214652980159,64.05615620493992,1.2659903248616615,1.2659903248616615,1.93807214262943,Baseline: TSLM
2025-06-02,Baseline,Full test-year benchmark,TSLM,66.4764516248564,55.05330594596716,11.423145678889234,11.423145678889234,17.183747627434997,Baseline: TSLM
2025-06-03,Baseline,Full test-year benchmark,TSLM,61.614784758765005,53.52914311301761,8.085641645747394,8.085641645747394,13.122891976989616,Baseline: TSLM
2025-06-04,Baseline,Full test-year benchmark,TSLM,54.10254518627813,52.88713353682069,1.2154116494574367,1.2154116494574367,2.2464962512811653,Baseline: TSLM
2025-06-05,Baseline,Full test-year benchmark,TSLM,54.31043169092139,53.333415554396026,0.9770161365253642,0.9770161365253642,1.7989474694024272,Baseline: TSLM
2025-06-06,Baseline,Full test-year benchmark,TSLM,59.48745665000225,55.3775396282208,4.109917021781449,4.109917021781449,6.9088800450191945,Baseline: TSLM
2025-06-07,Baseline,Full test-year benchmark,TSLM,68.59570041608876,61.66305436550921,6.9326460505795495,6.9326460505795495,10.106531471400404,Baseline: TSLM
2025-06-08,Baseline,Full test-year benchmark,TSLM,74.7433943555939,64.12847240219452,10.614921953399389,10.614921953399389,14.201819498454384,Baseline: TSLM
2025-06-09,Baseline,Full test-year benchmark,TSLM,62.45035897276166,55.125622143221754,7.3247368295399085,7.3247368295399085,11.728894677346316,Baseline: TSLM
2025-06-10,Baseline,Full test-year benchmark,TSLM,54.843055173312855,53.601459310272205,1.2415958630406507,1.2415958630406507,2.26390717861543,Baseline: TSLM
2025-06-11,Baseline,Full test-year benchmark,TSLM,50.0989795349356,52.95944973407529,-2.860470199139691,2.860470199139691,5.709637652689102,Baseline: TSLM
2025-06-12,Baseline,Full test-year benchmark,TSLM,50.04743115608285,53.40573175165062,-3.358300595567769,3.358300595567769,6.710235706392686,Baseline: TSLM
2025-06-13,Baseline,Full test-year benchmark,TSLM,53.14035521150731,55.44985582547539,-2.3095006139680834,2.3095006139680834,4.346039097359987,Baseline: TSLM
2025-06-14,Baseline,Full test-year benchmark,TSLM,59.29209193860111,61.735370562763805,-2.4432786241626943,2.4432786241626943,4.120749570942427,Baseline: TSLM
2025-06-15,Baseline,Full test-year benchmark,TSLM,59.95878328249939,64.20078859944911,-4.242005316949722,4.242005316949722,7.074868909469462,Baseline: TSLM
2025-06-16,Baseline,Full test-year benchmark,TSLM,49.616347071103704,55.19793834047635,-5.581591269372645,5.581591269372645,11.24950061594384,Baseline: TSLM
2025-06-17,Baseline,Full test-year benchmark,TSLM,49.48863879498481,53.6737755075268,-4.18513671254199,4.18513671254199,8.45676263168126,Baseline: TSLM
2025-06-18,Baseline,Full test-year benchmark,TSLM,53.61127255716371,53.031765931329886,0.5795066258338224,0.5795066258338224,1.080941746376037,Baseline: TSLM
2025-06-19,Baseline,Full test-year benchmark,TSLM,49.74284436493739,53.478047948905214,-3.735203583967824,3.735203583967824,7.509026939763591,Baseline: TSLM
2025-06-20,Baseline,Full test-year benchmark,TSLM,50.5484868090001,55.52217202272999,-4.973685213729887,4.973685213729887,9.83943442762826,Baseline: TSLM
2025-06-21,Baseline,Full test-year benchmark,TSLM,61.84573908469228,61.8076867600184,0.03805232467388464,0.03805232467388464,0.06152780326834697,Baseline: TSLM
2025-06-22,Baseline,Full test-year benchmark,TSLM,61.16382383590194,64.2731047967037,-3.109280960801769,3.109280960801769,5.083529390091343,Baseline: TSLM
2025-06-23,Baseline,Full test-year benchmark,TSLM,49.12016509105106,55.27025453773094,-6.150089446679885,6.150089446679885,12.520498323407178,Baseline: TSLM
2025-06-24,Baseline,Full test-year benchmark,TSLM,47.49775012716674,53.74609170478139,-6.248341577614653,6.248341577614653,13.155026418905813,Baseline: TSLM
2025-06-25,Baseline,Full test-year benchmark,TSLM,43.70421046084956,53.10408212858448,-9.39987166773492,9.39987166773492,21.507931543930695,Baseline: TSLM
2025-06-26,Baseline,Full test-year benchmark,TSLM,41.63480215497758,53.55036414615981,-11.91556199118223,11.91556199118223,28.619235289815556,Baseline: TSLM
